salary_usd,job_title,experience_level,employment_type,company_location,company_size,remote_ratio,required_skills,education_required,years_experience,industry
140857.0,Computer Vision Engineer,2,3,Singapore,2,100,"Mathematics, R, SQL, Scala, Statistics",2,6,Retail
209929.6,Data Analyst,2,2,United Kingdom,2,50,"Data Visualization, Hadoop, GCP, Computer Vision, Linux",3,6,Technology
44891.0,AI Research Scientist,0,2,Israel,1,0,"GCP, Scala, Linux, SQL",3,0,Real Estate
91353.0,AI Architect,1,3,Norway,0,100,"GCP, SQL, Linux",1,2,Automotive
132391.0,Machine Learning Engineer,1,1,Norway,2,100,"Docker, Hadoop, Linux, GCP",3,3,Telecommunications
123429.0,Research Scientist,1,3,Denmark,1,100,"SQL, Scala, Spark",3,2,Government
73990.0,Machine Learning Engineer,1,1,Canada,1,0,"NLP, Python, TensorFlow, Computer Vision, Scala",0,4,Energy
74086.0,AI Architect,1,0,Canada,1,0,"TensorFlow, Azure, Java, R",0,4,Manufacturing
62110.0,AI Specialist,1,3,Japan,0,100,"Linux, Kubernetes, Computer Vision",0,3,Real Estate
47973.0,Head of AI,0,1,Ireland,2,50,"TensorFlow, GCP, Python, Scala, Linux",2,0,Media
56288.0,Data Scientist,1,2,China,0,50,"Spark, Python, Tableau, Kubernetes, Azure",1,3,Healthcare
60705.0,AI Software Engineer,1,3,Finland,2,50,"MLOps, Linux, Java, Data Visualization",2,3,Technology
50260.0,AI Software Engineer,1,1,India,0,0,"Python, Java, Azure, Computer Vision, Docker",3,3,Government
131797.0,AI Consultant,3,1,Austria,2,100,"Hadoop, R, GCP, TensorFlow, Data Visualization",2,15,Technology
110296.0,Autonomous Systems Engineer,1,2,Switzerland,0,50,"Deep Learning, Scala, NLP, MLOps, Python",0,2,Government
123157.0,AI Consultant,1,0,Switzerland,1,100,"AWS, Kubernetes, GCP, Statistics",1,3,Telecommunications
137826.0,Principal Data Scientist,2,1,Australia,1,0,"R, Scala, Java, Data Visualization",0,9,Consulting
59134.0,Autonomous Systems Engineer,1,2,Ireland,0,50,"Hadoop, AWS, Data Visualization, Tableau",1,2,Education
245832.0,AI Specialist,2,1,Switzerland,2,100,"AWS, Java, Git, Data Visualization, Computer Vision",3,6,Healthcare
75783.0,NLP Engineer,2,0,Austria,1,50,"AWS, SQL, Azure, PyTorch",2,5,Telecommunications
87959.0,AI Research Scientist,2,3,India,0,0,"Linux, Kubernetes, Python, AWS",3,5,Media
147496.0,Head of AI,3,0,Singapore,1,0,"Docker, Scala, Spark",1,12,Government
146565.0,AI Research Scientist,3,1,Canada,0,100,"PyTorch, Spark, Kubernetes, Scala",3,16,Education
68834.0,NLP Engineer,1,0,Austria,2,50,"Python, Computer Vision, Linux",0,3,Education
68772.48000000001,ML Ops Engineer,0,3,United Kingdom,0,0,"Git, Spark, AWS",3,1,Real Estate
106840.0,Principal Data Scientist,0,1,Switzerland,1,100,"NLP, PyTorch, SQL, Computer Vision, Deep Learning",2,1,Technology
77161.0,Data Analyst,2,0,Israel,1,0,"Docker, Deep Learning, Linux, Computer Vision",1,9,Education
78857.0,Head of AI,0,1,United States,0,0,"Azure, Hadoop, Python, TensorFlow",2,1,Government
169925.0,Machine Learning Engineer,3,2,Austria,1,100,"PyTorch, Data Visualization, Python, Mathematics",1,13,Energy
151173.52000000002,Principal Data Scientist,1,3,United Kingdom,2,0,"Hadoop, Tableau, Deep Learning",0,4,Technology
229301.28,Data Scientist,3,2,Germany,0,50,"Computer Vision, SQL, Mathematics, Docker",0,18,Manufacturing
41428.0,Robotics Engineer,0,1,China,0,50,"Mathematics, Azure, PyTorch, R, Linux",1,1,Healthcare
146917.0,AI Architect,2,1,Denmark,1,0,"R, Kubernetes, Statistics, NLP",1,9,Transportation
99556.0,Machine Learning Researcher,2,2,Sweden,0,0,"SQL, Spark, NLP, PyTorch, Kubernetes",2,9,Education
48437.0,Deep Learning Engineer,0,1,Finland,1,100,"GCP, SQL, Tableau, MLOps",3,1,Technology
58639.0,AI Software Engineer,1,0,South Korea,0,50,"AWS, Mathematics, Tableau",3,4,Technology
216151.65,Head of AI,3,3,Germany,1,100,"Python, Tableau, Hadoop, TensorFlow",0,14,Real Estate
103914.71999999999,Robotics Engineer,0,1,Germany,2,100,"SQL, Scala, TensorFlow, Data Visualization",1,0,Consulting
133955.92,Head of AI,1,3,United Kingdom,1,0,"Python, AWS, Java, Statistics, Deep Learning",3,2,Transportation
77785.0,Data Analyst,0,0,United States,0,50,"Linux, SQL, Tableau",0,0,Manufacturing
175458.0,Data Engineer,2,3,Denmark,1,50,"TensorFlow, Spark, Data Visualization, AWS",1,7,Education
180986.12999999998,Computer Vision Engineer,2,3,France,2,0,"R, Scala, SQL, Docker",0,7,Automotive
119839.0,AI Software Engineer,2,2,Canada,2,0,"Hadoop, Deep Learning, GCP",0,9,Energy
51158.0,Computer Vision Engineer,0,0,Singapore,0,50,"MLOps, SQL, Java, Hadoop",2,0,Finance
134421.0,Data Scientist,2,1,Switzerland,0,50,"Scala, NLP, Python",2,8,Automotive
57920.0,Data Analyst,0,2,India,2,50,"Linux, AWS, NLP, R, GCP",1,1,Finance
174000.0,Principal Data Scientist,1,0,Switzerland,2,0,"Mathematics, Git, Kubernetes, MLOps, Hadoop",0,4,Technology
90219.0,Computer Vision Engineer,0,1,Denmark,2,0,"Linux, GCP, Tableau, Docker, Computer Vision",1,1,Finance
72688.59,Deep Learning Engineer,0,1,France,0,50,"Linux, Python, Scala",0,1,Gaming
55851.0,Computer Vision Engineer,0,2,Sweden,0,0,"Python, TensorFlow, Deep Learning, Mathematics",2,1,Automotive
97531.0,AI Architect,0,1,Denmark,1,100,"Hadoop, PyTorch, Git, Linux, Scala",3,1,Real Estate
130903.0,Data Analyst,3,0,Finland,0,100,"Java, Scala, Mathematics, Python",0,18,Technology
124868.40000000001,Head of AI,1,1,United Kingdom,1,100,"Tableau, AWS, GCP, Python",3,3,Gaming
82439.0,AI Research Scientist,0,0,Denmark,2,0,"Scala, Tableau, Python",2,0,Consulting
87393.0,AI Consultant,1,0,United States,1,100,"Kubernetes, Scala, Data Visualization, Tableau, Spark",1,2,Media
60747.0,Head of AI,1,0,Ireland,0,0,"Azure, Java, R, MLOps",3,4,Finance
102389.0,AI Product Manager,2,2,Ireland,1,0,"GCP, NLP, Git, TensorFlow, Scala",3,8,Automotive
94419.0,AI Product Manager,2,0,Ireland,0,100,"Docker, Mathematics, Hadoop, Linux",0,7,Automotive
99296.0,AI Software Engineer,0,1,Switzerland,0,0,"Computer Vision, Kubernetes, TensorFlow",0,1,Technology
206982.0,AI Consultant,3,0,Denmark,2,100,"Git, Mathematics, PyTorch, Kubernetes",3,17,Gaming
175089.0,Autonomous Systems Engineer,2,2,Norway,2,100,"Java, NLP, GCP",3,6,Consulting
115600.0,Research Scientist,1,3,Singapore,1,50,"Azure, Computer Vision, MLOps",1,3,Automotive
48521.0,Computer Vision Engineer,1,1,China,0,0,"PyTorch, Azure, Data Visualization, TensorFlow",0,4,Energy
82466.0,Research Scientist,1,2,Austria,2,50,"Kubernetes, Java, Azure, Mathematics, SQL",3,4,Gaming
34457.0,AI Architect,0,3,India,0,0,"Deep Learning, Hadoop, SQL",0,1,Consulting
97125.0,AI Architect,2,1,Japan,0,100,"Docker, Git, Mathematics",2,6,Retail
166323.0,Robotics Engineer,2,3,Denmark,0,0,"Python, Kubernetes, Deep Learning, Mathematics",3,7,Education
133425.52000000002,Robotics Engineer,1,2,United Kingdom,0,50,"Linux, Python, Scala, Deep Learning",2,2,Technology
154064.43,Data Scientist,2,2,France,2,50,"Spark, AWS, GCP",0,7,Finance
126294.0,AI Research Scientist,1,3,United States,2,50,"SQL, PyTorch, MLOps, Linux, Hadoop",3,4,Finance
88157.0,NLP Engineer,1,1,Australia,0,100,"Hadoop, Deep Learning, MLOps",3,4,Gaming
89567.0,AI Research Scientist,0,3,Singapore,2,0,"NLP, PyTorch, Data Visualization, Docker",0,0,Real Estate
54206.0,Machine Learning Researcher,1,0,Austria,0,100,"Python, Kubernetes, Data Visualization, TensorFlow",0,4,Transportation
251830.0,Data Scientist,3,1,Switzerland,1,0,"PyTorch, Python, GCP, Kubernetes",0,15,Government
120404.88,AI Product Manager,0,0,United Kingdom,2,100,"Scala, Python, MLOps",2,1,Automotive
230794.0,AI Research Scientist,3,2,Sweden,1,100,"PyTorch, R, Computer Vision, TensorFlow",3,14,Finance
190470.0,ML Ops Engineer,3,2,Norway,0,0,"Spark, MLOps, Scala, Computer Vision, NLP",0,15,Transportation
218149.44,Computer Vision Engineer,2,0,United Kingdom,1,100,"Scala, Data Visualization, Python, GCP, Azure",1,6,Transportation
153744.0,AI Research Scientist,3,1,Austria,1,100,"SQL, AWS, Tableau",1,12,Retail
101699.0,Data Analyst,2,1,China,1,50,"GCP, Git, Spark, SQL",2,7,Technology
183404.0,Data Analyst,3,0,India,2,100,"SQL, GCP, Azure, PyTorch",0,18,Energy
201093.0,Machine Learning Researcher,3,2,United States,0,50,"GCP, TensorFlow, Tableau",1,19,Transportation
58984.0,AI Architect,1,1,South Korea,1,50,"SQL, Tableau, Hadoop",2,3,Manufacturing
86424.0,Research Scientist,0,1,United States,1,0,"NLP, AWS, Python, GCP, Kubernetes",1,1,Manufacturing
244951.0,Machine Learning Engineer,3,0,Singapore,1,100,"Kubernetes, Hadoop, Python, Computer Vision, GCP",2,15,Telecommunications
222230.0,AI Research Scientist,3,2,Denmark,1,0,"MLOps, GCP, TensorFlow, Docker",0,17,Media
83654.0,NLP Engineer,2,2,South Korea,0,50,"Scala, Data Visualization, Tableau, GCP",0,6,Technology
36986.0,Data Analyst,0,2,China,0,0,"Data Visualization, Java, Tableau, TensorFlow, Docker",2,0,Real Estate
64894.0,AI Product Manager,0,1,India,2,100,"Docker, Git, Python, SQL",0,0,Healthcare
79205.0,AI Specialist,2,3,India,0,50,"GCP, Spark, Linux, TensorFlow, Python",2,8,Real Estate
93137.0,Research Scientist,2,2,Austria,2,50,"Spark, R, Deep Learning, Scala, NLP",3,5,Retail
97698.51,Deep Learning Engineer,1,0,Netherlands,1,50,"Git, Java, Computer Vision, SQL, Mathematics",1,4,Consulting
90899.64,Deep Learning Engineer,1,3,Germany,1,100,"Azure, Docker, GCP, Statistics",2,4,Healthcare
76247.73,Data Engineer,0,3,France,2,50,"SQL, Tableau, Java",2,1,Automotive
83743.0,Machine Learning Engineer,2,2,India,0,100,"Mathematics, Python, GCP",0,5,Healthcare
62349.0,Research Scientist,0,3,Canada,0,100,"PyTorch, TensorFlow, Data Visualization, Docker, SQL",0,1,Telecommunications
52164.0,Computer Vision Engineer,0,0,Canada,1,100,"TensorFlow, AWS, Mathematics, Computer Vision",1,1,Finance
139052.0,ML Ops Engineer,3,1,Australia,0,50,"Hadoop, Python, Scala",0,12,Finance
319418.0,AI Consultant,3,0,Switzerland,1,100,"PyTorch, Hadoop, Data Visualization, NLP, Statistics",3,11,Gaming
101315.0,AI Product Manager,2,3,China,1,0,"Data Visualization, R, Statistics, PyTorch, SQL",3,7,Finance
162745.76,Data Scientist,2,2,United Kingdom,0,0,"Java, R, NLP, SQL, PyTorch",2,6,Retail
153182.0,Data Scientist,2,0,Norway,2,0,"MLOps, Python, Git, Scala, TensorFlow",0,8,Transportation
49667.0,Computer Vision Engineer,0,2,India,2,100,"Mathematics, Kubernetes, PyTorch, Tableau",2,1,Government
93214.0,AI Consultant,2,1,Israel,1,100,"NLP, Docker, Hadoop",1,6,Gaming
110342.0,Data Engineer,2,1,United States,0,100,"Deep Learning, R, SQL, Mathematics, NLP",0,8,Real Estate
88419.0,Computer Vision Engineer,1,2,Canada,1,100,"GCP, PyTorch, Python",1,4,Real Estate
106195.0,AI Consultant,2,1,China,2,50,"Hadoop, Docker, Data Visualization",2,7,Government
137450.0,Data Engineer,3,3,Austria,1,50,"GCP, NLP, AWS, TensorFlow, MLOps",2,15,Real Estate
266026.41,Data Scientist,3,1,Netherlands,1,0,"Java, Kubernetes, SQL, AWS, Deep Learning",0,17,Technology
59843.159999999996,Data Analyst,0,3,France,1,100,"Python, Spark, NLP",0,0,Telecommunications
55796.0,Deep Learning Engineer,0,1,Finland,2,0,"Java, TensorFlow, PyTorch",3,1,Healthcare
211367.0,AI Software Engineer,3,1,Sweden,1,0,"AWS, Linux, Scala, Tableau",1,14,Government
71649.0,Deep Learning Engineer,0,0,United States,2,0,"Mathematics, SQL, Java, Statistics, Python",0,1,Retail
56048.0,Research Scientist,1,0,Japan,1,0,"PyTorch, Java, Tableau, Mathematics, Deep Learning",2,2,Transportation
158822.0,AI Specialist,3,3,India,0,100,"Python, Git, MLOps",1,16,Government
120868.0,Data Scientist,3,2,Canada,0,0,"Computer Vision, Statistics, PyTorch, Git",0,19,Education
57913.0,Robotics Engineer,1,2,Ireland,1,0,"R, Statistics, SQL, Hadoop",1,4,Retail
153939.0,Data Engineer,3,2,Finland,2,100,"Azure, Tableau, GCP",2,14,Education
94175.0,Robotics Engineer,2,2,Finland,1,100,"Git, GCP, Hadoop, Computer Vision",2,5,Technology
87217.0,Robotics Engineer,0,0,Sweden,2,50,"Computer Vision, Python, Deep Learning, Azure",0,0,Finance
80464.0,AI Software Engineer,1,1,India,2,50,"Java, Scala, Tableau, Azure",1,3,Finance
120125.0,AI Software Engineer,1,2,Denmark,1,0,"Git, GCP, MLOps, Spark, Scala",3,3,Finance
214441.0,Robotics Engineer,3,2,Australia,0,50,"Python, TensorFlow, Docker, Deep Learning",0,12,Transportation
155072.0,AI Architect,1,1,Switzerland,2,50,"Git, Scala, Python, Spark, Docker",1,2,Manufacturing
64758.0,AI Consultant,1,2,Israel,2,50,"TensorFlow, MLOps, Data Visualization",3,4,Gaming
173494.62,AI Consultant,2,2,Germany,1,0,"Git, Deep Learning, Java, Data Visualization, R",0,8,Consulting
231996.0,Machine Learning Researcher,3,3,Denmark,2,100,"NLP, Git, Linux",1,16,Automotive
83137.0,Data Engineer,2,0,Finland,1,50,"Deep Learning, Docker, Spark, Kubernetes",2,7,Real Estate
159684.0,AI Software Engineer,3,2,Canada,1,100,"Scala, R, GCP, Data Visualization, Hadoop",1,13,Real Estate
93084.0,Research Scientist,2,0,Ireland,1,50,"Tableau, Python, Deep Learning, TensorFlow",1,9,Finance
49326.0,Robotics Engineer,1,1,India,0,100,"Kubernetes, Java, AWS",1,4,Telecommunications
114965.0,AI Product Manager,2,2,Sweden,1,0,"Linux, Statistics, Computer Vision, SQL, MLOps",0,7,Healthcare
267151.60000000003,Principal Data Scientist,3,3,United Kingdom,0,0,"Linux, Python, TensorFlow, Hadoop, Statistics",3,15,Transportation
79405.0,ML Ops Engineer,1,1,Canada,2,100,"TensorFlow, Kubernetes, R",3,3,Finance
87884.0,Deep Learning Engineer,2,2,Austria,1,100,"Spark, Scala, GCP, TensorFlow",3,7,Retail
64859.0,Data Scientist,0,2,South Korea,2,50,"Docker, Kubernetes, Deep Learning",2,0,Retail
64300.0,AI Specialist,1,2,Ireland,2,50,"Python, TensorFlow, MLOps, Java, SQL",3,3,Real Estate
50241.0,Machine Learning Researcher,0,1,Ireland,0,50,"Mathematics, Python, AWS",0,0,Healthcare
120435.0,Data Engineer,1,2,Switzerland,0,0,"MLOps, NLP, Python, Scala, TensorFlow",1,3,Energy
232783.0,AI Product Manager,3,0,Singapore,1,100,"TensorFlow, NLP, Hadoop, SQL",2,10,Manufacturing
106848.0,Machine Learning Researcher,2,1,Ireland,2,50,"Git, Linux, Python, Mathematics, SQL",1,8,Consulting
209784.50999999998,Computer Vision Engineer,3,2,Netherlands,2,50,"R, Docker, GCP",2,13,Telecommunications
91711.62,Deep Learning Engineer,0,1,Germany,2,50,"Linux, MLOps, Git, PyTorch",1,0,Retail
166659.0,Data Analyst,3,0,United States,1,50,"Linux, AWS, Deep Learning, Python",1,18,Consulting
128463.0,Research Scientist,1,3,Denmark,1,100,"SQL, Computer Vision, Data Visualization",1,2,Finance
105657.0,AI Consultant,1,3,Switzerland,0,100,"AWS, SQL, MLOps, PyTorch",2,3,Finance
278625.92000000004,AI Product Manager,3,3,United Kingdom,0,0,"R, PyTorch, Spark, Mathematics, Azure",0,15,Telecommunications
93342.0,Data Engineer,1,2,United States,0,0,"Azure, R, Scala, Tableau",2,2,Government
196294.0,Head of AI,2,0,Norway,2,0,"Tableau, NLP, PyTorch",0,6,Education
45849.0,Head of AI,0,0,Ireland,0,50,"R, AWS, GCP, Linux, Tableau",1,0,Telecommunications
208551.92,AI Software Engineer,3,0,United Kingdom,0,0,"Mathematics, Linux, Tableau",3,13,Healthcare
67305.0,Computer Vision Engineer,0,1,Australia,1,100,"Git, Tableau, R",3,1,Technology
85330.0,Machine Learning Engineer,2,3,India,2,0,"Mathematics, Computer Vision, Hadoop",3,6,Automotive
89825.0,Head of AI,2,2,China,2,0,"NLP, SQL, Kubernetes",2,5,Retail
103693.0,Autonomous Systems Engineer,2,3,Israel,2,50,"GCP, Git, Statistics, Computer Vision, Java",0,7,Telecommunications
86729.0,Data Scientist,2,1,India,0,0,"Data Visualization, TensorFlow, Python, Linux",3,8,Real Estate
90172.0,AI Product Manager,0,0,Singapore,2,0,"R, TensorFlow, MLOps",3,0,Media
118609.92,AI Product Manager,2,2,France,0,0,"TensorFlow, Mathematics, Data Visualization, Deep Learning, NLP",3,8,Transportation
35400.0,Machine Learning Researcher,0,1,Ireland,0,0,"AWS, R, Deep Learning, PyTorch, Tableau",3,0,Education
140799.0,Head of AI,3,3,Ireland,0,0,"Spark, Deep Learning, Kubernetes, R, SQL",0,12,Gaming
38208.0,Data Engineer,0,0,Israel,0,50,"MLOps, Linux, Hadoop, AWS, PyTorch",2,1,Gaming
128378.0,AI Consultant,2,1,United States,0,50,"Java, Python, Statistics, MLOps, Mathematics",0,7,Manufacturing
196045.19999999998,Head of AI,2,3,Germany,2,50,"Docker, TensorFlow, Scala, Python",2,6,Media
69876.0,Machine Learning Engineer,0,0,Norway,0,100,"Azure, Kubernetes, PyTorch, SQL",1,1,Healthcare
55398.0,Principal Data Scientist,1,0,China,1,0,"Spark, Azure, SQL, Scala",1,3,Technology
190011.04,AI Specialist,2,2,United Kingdom,1,50,"AWS, Kubernetes, Linux, MLOps, Computer Vision",1,7,Education
242415.92,Robotics Engineer,3,0,United Kingdom,1,0,"SQL, Spark, Linux, Java",2,19,Consulting
65020.0,Computer Vision Engineer,1,1,Canada,0,50,"Tableau, Hadoop, Statistics, Python",1,2,Media
92151.0,Autonomous Systems Engineer,1,2,Australia,0,100,"Linux, PyTorch, Spark, TensorFlow, Mathematics",3,2,Media
264666.0,Data Scientist,3,0,United States,0,100,"Git, Data Visualization, Hadoop",1,10,Finance
263237.52,AI Architect,3,1,United Kingdom,1,50,"TensorFlow, SQL, Linux, Statistics, Git",1,10,Technology
102734.18999999999,Data Engineer,0,1,Netherlands,2,0,"Java, Azure, Mathematics, Deep Learning, Tableau",3,1,Manufacturing
64315.0,Robotics Engineer,1,0,China,2,100,"Linux, Mathematics, Tableau, Git",0,4,Retail
63046.0,Data Analyst,0,2,Ireland,2,0,"TensorFlow, Tableau, Kubernetes, Linux",3,0,Consulting
79192.0,Data Analyst,1,1,Japan,2,0,"Java, Deep Learning, NLP, Scala, Computer Vision",2,4,Government
261983.0,Computer Vision Engineer,3,1,Switzerland,1,0,"Computer Vision, GCP, PyTorch",0,15,Finance
193647.68000000002,AI Software Engineer,2,2,United Kingdom,1,50,"Scala, Java, Statistics",3,6,Transportation
149836.0,Machine Learning Engineer,3,3,Israel,2,50,"Java, Spark, Data Visualization, Scala",1,15,Transportation
114367.5,AI Architect,1,3,Netherlands,1,100,"Hadoop, GCP, Azure",3,2,Automotive
68035.0,Deep Learning Engineer,0,2,United States,1,50,"Scala, SQL, MLOps, PyTorch",3,0,Manufacturing
79757.20000000001,Principal Data Scientist,0,0,United Kingdom,0,0,"SQL, Java, GCP, R, AWS",0,0,Manufacturing
112827.0,AI Product Manager,1,1,United States,0,50,"Scala, Tableau, Kubernetes",2,2,Government
64113.0,Data Scientist,0,1,Israel,2,0,"GCP, Statistics, Python",0,1,Energy
92666.0,Autonomous Systems Engineer,3,1,Finland,0,50,"Java, Kubernetes, Python",2,19,Telecommunications
136220.75999999998,ML Ops Engineer,3,3,France,0,100,"Kubernetes, Python, Scala, Git, Computer Vision",1,16,Energy
74060.0,Machine Learning Engineer,1,3,Australia,0,0,"SQL, Linux, Docker",0,2,Retail
53295.0,Head of AI,0,0,Canada,0,100,"Python, TensorFlow, GCP",3,1,Healthcare
35530.0,AI Architect,0,1,Austria,0,100,"NLP, Mathematics, GCP, R",2,1,Real Estate
106952.0,Machine Learning Engineer,1,1,Sweden,2,0,"Kubernetes, Java, GCP, Python",3,3,Gaming
145154.88,Data Analyst,2,3,Germany,0,100,"Scala, Git, Java, Spark",1,9,Retail
105275.0,Deep Learning Engineer,3,2,Israel,0,50,"SQL, TensorFlow, Data Visualization",1,15,Energy
56537.0,Data Scientist,1,2,Ireland,1,100,"Deep Learning, MLOps, Scala, NLP, GCP",3,4,Energy
75809.0,NLP Engineer,1,0,Canada,0,0,"Kubernetes, MLOps, PyTorch, Deep Learning, R",2,2,Gaming
60813.0,Principal Data Scientist,0,0,Israel,2,50,"SQL, PyTorch, Computer Vision",3,1,Education
67970.0,AI Product Manager,0,1,Canada,0,100,"Python, Java, Computer Vision",1,0,Consulting
75264.0,Head of AI,0,3,Australia,1,50,"GCP, Python, Tableau, MLOps, Deep Learning",3,1,Healthcare
75290.0,Research Scientist,1,0,China,1,0,"Git, AWS, Deep Learning",0,4,Transportation
135040.0,AI Software Engineer,3,1,India,0,0,"PyTorch, R, Docker",0,14,Education
208218.0,Principal Data Scientist,2,2,Denmark,2,0,"Linux, Deep Learning, Python, Kubernetes",0,6,Manufacturing
61033.0,AI Architect,0,2,Australia,1,100,"R, GCP, Kubernetes",0,1,Media
78321.0,Head of AI,2,3,Finland,0,100,"Tableau, PyTorch, AWS",2,8,Telecommunications
87954.0,AI Product Manager,1,2,Australia,2,50,"Linux, Deep Learning, Tableau, PyTorch",2,3,Telecommunications
122691.0,Data Scientist,2,2,Canada,0,0,"PyTorch, Java, Mathematics, Spark",0,8,Retail
62759.0,Autonomous Systems Engineer,0,2,Australia,2,100,"Python, AWS, Azure, NLP",1,1,Automotive
233081.55,Computer Vision Engineer,3,3,France,0,50,"Hadoop, PyTorch, Kubernetes, Mathematics",1,10,Finance
57999.0,Data Analyst,0,2,Singapore,0,0,"Data Visualization, Java, TensorFlow, Computer Vision",1,1,Finance
63930.0,Data Scientist,0,0,Singapore,1,0,"TensorFlow, Azure, Data Visualization, SQL, Deep Learning",1,0,Healthcare
147142.0,AI Architect,3,2,Sweden,0,100,"Kubernetes, Git, Linux, Tableau, TensorFlow",3,16,Finance
120204.96,Autonomous Systems Engineer,1,0,United Kingdom,0,0,"Statistics, Mathematics, Tableau",0,2,Technology
96605.0,Machine Learning Researcher,1,2,United States,1,50,"Data Visualization, AWS, Docker, Kubernetes",0,4,Transportation
52708.0,Robotics Engineer,1,0,India,0,50,"NLP, Data Visualization, Docker, Spark",0,2,Telecommunications
193637.34,Machine Learning Engineer,2,3,Germany,2,50,"MLOps, Data Visualization, Git, Computer Vision",3,9,Manufacturing
